ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population,centroid_lon,centroid_lat
909972,0,037,S,06037204920,1400000US06037204920,+34.0175004,-118.1974975,G5020,2049.20,Census Tract 2049.20,06,204920,Census Tract 2049.20; Los Angeles County; California,2459,-118.19749758309933,34.0175004210624
531802,0,037,S,06037104821,1400000US06037104821,+34.2465705,-118.4162955,G5020,1048.21,Census Tract 1048.21,06,104821,Census Tract 1048.21; Los Angeles County; California,3476,-118.41629560236284,34.246570526398465
229070,0,037,S,06037106408,1400000US06037106408,+34.3132628,-118.4400764,G5020,1064.08,Census Tract 1064.08,06,106408,Census Tract 1064.08; Los Angeles County; California,3832,-118.44007643205404,34.31326278131433
1020182,0,037,S,06037115104,1400000US06037115104,+34.2374910,-118.5226460,G5020,1151.04,Census Tract 1151.04,06,115104,Census Tract 1151.04; Los Angeles County; California,4404,-118.52264588659915,34.23749143268333
947368,4796,037,S,06037119201,1400000US06037119201,+34.2462338,-118.4406390,G5020,1192.01,Census Tract 1192.01,06,119201,Census Tract 1192.01; Los Angeles County; California,3976,-118.44134610314195,34.246600942844964
464095,0,037,S,06037125501,1400000US06037125501,+34.1622937,-118.3657855,G5020,1255.01,Census Tract 1255.01,06,125501,Census Tract 1255.01; Los Angeles County; California,2969,-118.36578549204648,34.16229366214044
2338224,9988,037,S,06037134422,1400000US06037134422,+34.2024601,-118.6306683,G5020,1344.22,Census Tract 1344.22,06,134422,Census Tract 1344.22; Los Angeles County; California,5079,-118.63135909922262,34.20335237938883
950602,16628,037,S,06037134520,1400000US06037134520,+34.1982940,-118.5996400,G5020,1345.20,Census Tract 1345.20,06,134520,Census Tract 1345.20; Los Angeles County; California,5178,-118.59933023571114,34.19739168377563
1053137,8888,037,S,06037134901,1400000US06037134901,+34.1873507,-118.5606591,G5020,1349.01,Census Tract 1349.01,06,134901,Census Tract 1349.01; Los Angeles County; California,2469,-118.56110621536783,34.18683453327384
1653273,15192,037,S,06037135102,1400000US06037135102,+34.1886366,-118.6174552,G5020,1351.02,Census Tract 1351.02,06,135102,Census Tract 1351.02; Los Angeles County; California,3848,-118.61895640794224,34.188531150782495
1024852,14844,037,S,06037135111,1400000US06037135111,+34.1924609,-118.6102388,G5020,1351.11,Census Tract 1351.11,06,135111,Census Tract 1351.11; Los Angeles County; California,3807,-118.61030690446093,34.19230114338756
1762594,0,037,S,06037135202,1400000US06037135202,+34.1888180,-118.6369084,G5020,1352.02,Census Tract 1352.02,06,135202,Census Tract 1352.02; Los Angeles County; California,4745,-118.63690833811785,34.18881817309548
566354,4275,037,S,06037134710,1400000US06037134710,+34.2023735,-118.5779426,G5020,1347.10,Census Tract 1347.10,06,134710,Census Tract 1347.10; Los Angeles County; California,5304,-118.57914687517273,34.20463068449644
1053659,0,037,S,06037700901,1400000US06037700901,+34.0645650,-118.3853968,G5020,7009.01,Census Tract 7009.01,06,700901,Census Tract 7009.01; Los Angeles County; California,4072,-118.38309043458958,34.062703408037315
1299631,7244,037,S,06037134302,1400000US06037134302,+34.2136956,-118.6209257,G5020,1343.02,Census Tract 1343.02,06,134302,Census Tract 1343.02; Los Angeles County; California,4411,-118.62051265778629,34.21427544043248
1570731,14226,037,S,06037134303,1400000US06037134303,+34.2032480,-118.6118990,G5020,1343.03,Census Tract 1343.03,06,134303,Census Tract 1343.03; Los Angeles County; California,5455,-118.6135014266227,34.20345639892459
1020442,0,037,S,06037134304,1400000US06037134304,+34.2139331,-118.6102868,G5020,1343.04,Census Tract 1343.04,06,134304,Census Tract 1343.04; Los Angeles County; California,2863,-118.61028676363685,34.21393314232058
2134568,0,037,S,06037134421,1400000US06037134421,+34.2020230,-118.6471400,G5020,1344.21,Census Tract 1344.21,06,134421,Census Tract 1344.21; Los Angeles County; California,4401,-118.64713991431931,34.2020230943993
92955,0,037,S,06037208301,1400000US06037208301,+34.0619781,-118.2658491,G5020,2083.01,Census Tract 2083.01,06,208301,Census Tract 2083.01; Los Angeles County; California,1693,-118.26584913403838,34.061978136031065
524891,0,037,S,06037219901,1400000US06037219901,+34.0297377,-118.3605226,G5020,2199.01,Census Tract 2199.01,06,219901,Census Tract 2199.01; Los Angeles County; California,5206,-118.36052256195245,34.029737757972846
159600,0,037,S,06037189904,1400000US06037189904,+34.0997191,-118.3467929,G5020,1899.04,Census Tract 1899.04,06,189904,Census Tract 1899.04; Los Angeles County; California,2432,-118.34679288860629,34.099719058690205
226852,0,037,S,06037190201,1400000US06037190201,+34.1033578,-118.3297140,G5020,1902.01,Census Tract 1902.01,06,190201,Census Tract 1902.01; Los Angeles County; California,3673,-118.329713982151,34.10335782610963
2091754,16592,037,S,06037188100,1400000US06037188100,+34.1366071,-118.2703438,G5020,1881,Census Tract 1881,06,188100,Census Tract 1881; Los Angeles County; California,3756,-118.27111264581342,34.13643013528306
905660,17207,037,S,06037188300,1400000US06037188300,+34.1207814,-118.2647639,G5020,1883,Census Tract 1883,06,188300,Census Tract 1883; Los Angeles County; California,3228,-118.26413632716115,34.12075697478463
1907035,0,037,S,06037189300,1400000US06037189300,+34.1112758,-118.3093120,G5020,1893,Census Tract 1893,06,189300,Census Tract 1893; Los Angeles County; California,2754,-118.30931211125525,34.11127585060796
943132,18746,037,S,06037199120,1400000US06037199120,+34.0700703,-118.1996896,G5020,1991.20,Census Tract 1991.20,06,199120,Census Tract 1991.20; Los Angeles County; California,3704,-118.19975071036455,34.070005300150584
395192,0,037,S,06037199201,1400000US06037199201,+34.0762204,-118.2119070,G5020,1992.01,Census Tract 1992.01,06,199201,Census Tract 1992.01; Los Angeles County; California,3592,-118.21190697322221,34.07622044627354
954425,0,037,S,06037199202,1400000US06037199202,+34.0812849,-118.2032927,G5020,1992.02,Census Tract 1992.02,06,199202,Census Tract 1992.02; Los Angeles County; California,2450,-118.20329245028994,34.081285006376945
2550542,40785,037,S,06037199300,1400000US06037199300,+34.0941911,-118.2003961,G5020,1993,Census Tract 1993,06,199300,Census Tract 1993; Los Angeles County; California,3839,-118.1992135578335,34.09262512810611
669970,27134,037,S,06037199400,1400000US06037199400,+34.0896162,-118.2093313,G5020,1994,Census Tract 1994,06,199400,Census Tract 1994; Los Angeles County; California,4373,-118.20942228661406,34.08926572067672
937116,33464,037,S,06037199700,1400000US06037199700,+34.0678503,-118.2202429,G5020,1997,Census Tract 1997,06,199700,Census Tract 1997; Los Angeles County; California,2936,-118.22021983389347,34.06759029722658
443011,0,037,S,06037199900,1400000US06037199900,+34.0650794,-118.2115758,G5020,1999,Census Tract 1999,06,199900,Census Tract 1999; Los Angeles County; California,2295,-118.21157570120636,34.065079453860214
1013912,0,037,S,06037201110,1400000US06037201110,+34.0948043,-118.1743332,G5020,2011.10,Census Tract 2011.10,06,201110,Census Tract 2011.10; Los Angeles County; California,2279,-118.1743332004415,34.0948043226057
707802,0,037,S,06037127104,1400000US06037127104,+34.2051759,-118.4357985,G5020,1271.04,Census Tract 1271.04,06,127104,Census Tract 1271.04; Los Angeles County; California,4327,-118.43579849715482,34.20517592107931
638133,0,037,S,06037127804,1400000US06037127804,+34.1974925,-118.4618228,G5020,1278.04,Census Tract 1278.04,06,127804,Census Tract 1278.04; Los Angeles County; California,4433,-118.46182283714691,34.19749248600868
648809,0,037,S,06037128102,1400000US06037128102,+34.1902959,-118.4443506,G5020,1281.02,Census Tract 1281.02,06,128102,Census Tract 1281.02; Los Angeles County; California,4892,-118.4443505530727,34.190295971015836
968646,0,037,S,06037132001,1400000US06037132001,+34.1920691,-118.5141950,G5020,1320.01,Census Tract 1320.01,06,132001,Census Tract 1320.01; Los Angeles County; California,2714,-118.51419502892212,34.19206917617129
581316,2186,037,S,06037134001,1400000US06037134001,+34.2029146,-118.5917267,G5020,1340.01,Census Tract 1340.01,06,134001,Census Tract 1340.01; Los Angeles County; California,3457,-118.59064717180702,34.201774989347584
211495,0,037,S,06037208802,1400000US06037208802,+34.0621454,-118.2786688,G5020,2088.02,Census Tract 2088.02,06,208802,Census Tract 2088.02; Los Angeles County; California,2772,-118.27866876113815,34.062145426036714
92665,0,037,S,06037211921,1400000US06037211921,+34.0672320,-118.2929020,G5020,2119.21,Census Tract 2119.21,06,211921,Census Tract 2119.21; Los Angeles County; California,2001,-118.2929020057543,34.06723204908261
257742,0,037,S,06037215102,1400000US06037215102,+34.0649899,-118.3456017,G5020,2151.02,Census Tract 2151.02,06,215102,Census Tract 2151.02; Los Angeles County; California,3322,-118.34560169638709,34.064989998860284
771339,0,037,S,06037217002,1400000US06037217002,+34.0495333,-118.3804933,G5020,2170.02,Census Tract 2170.02,06,217002,Census Tract 2170.02; Los Angeles County; California,4952,-118.3804932990112,34.04953338137287
233968,0,037,S,06037221303,1400000US06037221303,+34.0453825,-118.3084384,G5020,2213.03,Census Tract 2213.03,06,221303,Census Tract 2213.03; Los Angeles County; California,2531,-118.30843840881617,34.04538247793666
792267,0,037,S,06037201120,1400000US06037201120,+34.0949804,-118.1636455,G5020,2011.20,Census Tract 2011.20,06,201120,Census Tract 2011.20; Los Angeles County; California,3843,-118.16364534652145,34.094980423806184
888744,0,037,S,06037201501,1400000US06037201501,+34.0865745,-118.1646554,G5020,2015.01,Census Tract 2015.01,06,201501,Census Tract 2015.01; Los Angeles County; California,5468,-118.16465538340445,34.08657455433828
439362,0,037,S,06037201503,1400000US06037201503,+34.0851726,-118.1739007,G5020,2015.03,Census Tract 2015.03,06,201503,Census Tract 2015.03; Los Angeles County; California,3133,-118.17390070574055,34.0851725671528
368342,0,037,S,06037201504,1400000US06037201504,+34.0808280,-118.1737920,G5020,2015.04,Census Tract 2015.04,06,201504,Census Tract 2015.04; Los Angeles County; California,2063,-118.17379192594542,34.080828000059725
1694749,0,037,S,06037201700,1400000US06037201700,+34.0674315,-118.1708887,G5020,2017,Census Tract 2017,06,201700,Census Tract 2017; Los Angeles County; California,5128,-118.17088851829266,34.06743152840093
657447,0,037,S,06037203100,1400000US06037203100,+34.0590790,-118.1964766,G5020,2031,Census Tract 2031,06,203100,Census Tract 2031; Los Angeles County; California,4302,-118.19647650249433,34.05907900390016
1491864,0,037,S,06037203300,1400000US06037203300,+34.0597594,-118.2062827,G5020,2033,Census Tract 2033,06,203300,Census Tract 2033; Los Angeles County; California,2105,-118.20628259040103,34.05975943645342
1635683,23932,037,S,06037203500,1400000US06037203500,+34.0572260,-118.2185819,G5020,2035,Census Tract 2035,06,203500,Census Tract 2035; Los Angeles County; California,2831,-118.22005654881274,34.055926882874886
282072,0,037,S,06037203710,1400000US06037203710,+34.0498932,-118.2009322,G5020,2037.10,Census Tract 2037.10,06,203710,Census Tract 2037.10; Los Angeles County; California,3457,-118.20093221722112,34.04989319719012
321042,0,037,S,06037203720,1400000US06037203720,+34.0468935,-118.2031501,G5020,2037.20,Census Tract 2037.20,06,203720,Census Tract 2037.20; Los Angeles County; California,3556,-118.20315013305208,34.046893520933544
325702,0,037,S,06037189201,1400000US06037189201,+34.1035829,-118.2961605,G5020,1892.01,Census Tract 1892.01,06,189201,Census Tract 1892.01; Los Angeles County; California,2779,-118.29616049792408,34.10358287247094
139528,0,037,S,06037211803,1400000US06037211803,+34.0671880,-118.3022323,G5020,2118.03,Census Tract 2118.03,06,211803,Census Tract 2118.03; Los Angeles County; California,3635,-118.30223225144738,34.0671879643312
92893,0,037,S,06037211922,1400000US06037211922,+34.0672221,-118.2953981,G5020,2119.22,Census Tract 2119.22,06,211922,Census Tract 2119.22; Los Angeles County; California,3353,-118.295398136553,34.067222145824
79596,0,037,S,06037212501,1400000US06037212501,+34.0560700,-118.3053637,G5020,2125.01,Census Tract 2125.01,06,212501,Census Tract 2125.01; Los Angeles County; California,1890,-118.30536369371771,34.056070030668465
485898,0,037,S,06037241201,1400000US06037241201,+33.9402403,-118.2858348,G5020,2412.01,Census Tract 2412.01,06,241201,Census Tract 2412.01; Los Angeles County; California,3147,-118.2858348410236,33.94024025262509
1119638,0,037,S,06037267901,1400000US06037267901,+34.0564560,-118.4137158,G5020,2679.01,Census Tract 2679.01,06,267901,Census Tract 2679.01; Los Angeles County; California,3106,-118.41371597705553,34.056456062425745
207994,0,037,S,06037269906,1400000US06037269906,+34.0249593,-118.4031746,G5020,2699.06,Census Tract 2699.06,06,269906,Census Tract 2699.06; Los Angeles County; California,2998,-118.40317457927041,34.024959251751554
448476,0,037,S,06037203900,1400000US06037203900,+34.0333803,-118.1944807,G5020,2039,Census Tract 2039,06,203900,Census Tract 2039; Los Angeles County; California,2839,-118.1944807103476,34.0333803698792
603786,0,037,S,06037204110,1400000US06037204110,+34.0387870,-118.1987145,G5020,2041.10,Census Tract 2041.10,06,204110,Census Tract 2041.10; Los Angeles County; California,2863,-118.19871446095448,34.03878697434719
263402,0,037,S,06037204120,1400000US06037204120,+34.0338905,-118.2011680,G5020,2041.20,Census Tract 2041.20,06,204120,Census Tract 2041.20; Los Angeles County; California,2480,-118.2011680739935,34.03389049859264
643484,0,037,S,06037204300,1400000US06037204300,+34.0387491,-118.2078724,G5020,2043,Census Tract 2043,06,204300,Census Tract 2043; Los Angeles County; California,4873,-118.20787238978785,34.03874916737873
564176,18298,037,S,06037204600,1400000US06037204600,+34.0366414,-118.2158297,G5020,2046,Census Tract 2046,06,204600,Census Tract 2046; Los Angeles County; California,3954,-118.21680607576769,34.03708689137703
1011060,0,037,S,06037204700,1400000US06037204700,+34.0309820,-118.2124516,G5020,2047,Census Tract 2047,06,204700,Census Tract 2047; Los Angeles County; California,4524,-118.21245152278243,34.03098209964379
770086,0,037,S,06037204810,1400000US06037204810,+34.0285558,-118.2030003,G5020,2048.10,Census Tract 2048.10,06,204810,Census Tract 2048.10; Los Angeles County; California,4932,-118.20300029171844,34.02855584486652
320144,0,037,S,06037204820,1400000US06037204820,+34.0238153,-118.2058412,G5020,2048.20,Census Tract 2048.20,06,204820,Census Tract 2048.20; Los Angeles County; California,2066,-118.20584127124093,34.023815241432224
518337,0,037,S,06037204910,1400000US06037204910,+34.0248828,-118.1955701,G5020,2049.10,Census Tract 2049.10,06,204910,Census Tract 2049.10; Los Angeles County; California,3356,-118.19557012891524,34.024882811735985
1601322,8359,037,S,06037137301,1400000US06037137301,+34.1762530,-118.6340417,G5020,1373.01,Census Tract 1373.01,06,137301,Census Tract 1373.01; Los Angeles County; California,2182,-118.63398700418325,34.17653250150792
2446886,0,037,S,06037137302,1400000US06037137302,+34.1773480,-118.6541956,G5020,1373.02,Census Tract 1373.02,06,137302,Census Tract 1373.02; Los Angeles County; California,4564,-118.6541958150616,34.17734799359304
2377598,0,037,S,06037137401,1400000US06037137401,+34.1591455,-118.6108388,G5020,1374.01,Census Tract 1374.01,06,137401,Census Tract 1374.01; Los Angeles County; California,4673,-118.61083891242963,34.15914587862657
1982391,0,037,S,06037141400,1400000US06037141400,+34.1575339,-118.4761273,G5020,1414,Census Tract 1414,06,141400,Census Tract 1414; Los Angeles County; California,5021,-118.47612741104928,34.15753397316004
707989,0,037,S,06037104203,1400000US06037104203,+34.2790579,-118.4115542,G5020,1042.03,Census Tract 1042.03,06,104203,Census Tract 1042.03; Los Angeles County; California,4978,-118.41155418885013,34.279057922352095
12908562,13753,037,S,06037102107,1400000US06037102107,+34.2409052,-118.3395988,G5020,1021.07,Census Tract 1021.07,06,102107,Census Tract 1021.07; Los Angeles County; California,3595,-118.3380080362285,34.240473018238404
487391,0,037,S,06037203800,1400000US06037203800,+34.0449856,-118.1955756,G5020,2038,Census Tract 2038,06,203800,Census Tract 2038; Los Angeles County; California,4817,-118.19557565499362,34.04498566300547
350131,0,037,S,06037208610,1400000US06037208610,+34.0721590,-118.2817724,G5020,2086.10,Census Tract 2086.10,06,208610,Census Tract 2086.10; Los Angeles County; California,4277,-118.28177242541088,34.07215904802625
324331,0,037,S,06037208620,1400000US06037208620,+34.0697090,-118.2779829,G5020,2086.20,Census Tract 2086.20,06,208620,Census Tract 2086.20; Los Angeles County; California,4000,-118.27798288172072,34.06970900403065
